product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price
Prod339,Cus007,Mark004,2018-07-13,1,1250,INR,0.19,237.5,1012.5
Prod046,Cus007,Mark004,2018-07-14,1,653,INR,0.3,195.9,457.1
Prod117,Cus007,Mark004,2018-07-14,1,139,INR,0.22,30.58,108.42
Prod113,Cus007,Mark004,2018-07-14,1,167,INR,-0.19,-31.73,198.73
Prod313,Cus007,Mark004,2018-07-14,1,2218,INR,-0.06,-133.08,2351.08
Prod339,Cus007,Mark004,2018-07-14,1,625,INR,-0.01,-6.25,631.25
Prod274,Cus007,Mark004,2018-07-16,1,361,INR,-0.08,-28.88,389.88
Prod290,Cus007,Mark004,2018-07-16,1,699,INR,-0.13,-90.87,789.87
Prod332,Cus007,Mark004,2018-07-16,1,1731,INR,-0.15,-259.65,1990.65
Prod129,Cus007,Mark004,2018-07-17,1,741,INR,0.14,103.74,637.26
Prod324,Cus007,Mark004,2018-07-17,1,2704,INR,0.04,108.16,2595.84
Prod011,Cus007,Mark004,2018-07-20,1,796,INR,-0.07,-55.72,851.72
Prod116,Cus007,Mark004,2018-07-20,1,102,INR,-0.1,-10.2,112.2
Prod135,Cus007,Mark004,2018-07-20,1,398,INR,-0.31,-123.38,521.38
Prod206,Cus007,Mark004,2018-07-20,1,1565,INR,-0.35,-547.75,2112.75
Prod207,Cus007,Mark004,2018-07-20,1,2458,INR,0.19,467.02,1990.98
Prod214,Cus007,Mark004,2018-07-20,1,389,INR,-0.31,-120.59,509.59
Prod215,Cus007,Mark004,2018-07-20,1,583,INR,-0.16,-93.28,676.28
Prod218,Cus007,Mark004,2018-07-20,1,167,INR,-0.12,-20.04,187.04
Prod220,Cus007,Mark004,2018-07-20,1,236,INR,0.23,54.28,181.72
Prod252,Cus007,Mark004,2018-07-20,1,176,INR,-0.27,-47.52,223.52
Prod265,Cus007,Mark004,2018-07-20,1,792,INR,0.22,174.24,617.76
Prod267,Cus007,Mark004,2018-07-20,1,833,INR,-0.32,-266.56,1099.56
Prod274,Cus007,Mark004,2018-07-20,1,1440,INR,0,0,1440
Prod275,Cus007,Mark004,2018-07-20,1,935,INR,-0.06,-56.1,991.1
Prod290,Cus007,Mark004,2018-07-20,1,468,INR,-0.12,-56.16,524.16
Prod292,Cus007,Mark004,2018-07-20,1,667,INR,-0.31,-206.77,873.77
Prod303,Cus007,Mark004,2018-07-20,1,1500,INR,0.1,150,1350
Prod339,Cus007,Mark004,2018-07-20,1,625,INR,-0.04,-25,650
Prod297,Cus007,Mark004,2018-07-21,1,282,INR,0.22,62.04,219.96
Prod113,Cus007,Mark004,2018-07-21,1,505,INR,0.15,75.75,429.25
Prod117,Cus007,Mark004,2018-07-21,1,556,INR,-0.24,-133.44,689.44
Prod128,Cus007,Mark004,2018-07-21,1,227,INR,0.2,45.4,181.6
Prod159,Cus007,Mark004,2018-07-21,1,1120,INR,-0.02,-22.4,1142.4
Prod206,Cus007,Mark004,2018-07-21,1,1093,INR,-0.18,-196.74,1289.74
Prod207,Cus007,Mark004,2018-07-21,1,1514,INR,0.26,393.64,1120.36
Prod209,Cus007,Mark004,2018-07-21,1,264,INR,-0.31,-81.84,345.84
Prod212,Cus007,Mark004,2018-07-21,1,653,INR,0.09,58.77,594.23
Prod263,Cus007,Mark004,2018-07-21,1,370,INR,-0.16,-59.2,429.2
Prod265,Cus007,Mark004,2018-07-21,1,264,INR,0.21,55.44,208.56
Prod274,Cus007,Mark004,2018-07-21,1,181,INR,0.02,3.62,177.38
Prod294,Cus007,Mark004,2018-07-21,1,83,INR,-0.24,-19.92,102.92
Prod040,Cus007,Mark004,2018-07-21,1,1306,INR,-0.12,-156.72,1462.72
Prod332,Cus007,Mark004,2018-07-21,1,1153,INR,-0.26,-299.78,1452.78
Prod288,Cus007,Mark004,2018-07-24,1,218,INR,-0.14,-30.52,248.52
Prod011,Cus007,Mark004,2018-07-27,1,796,INR,0.31,246.76,549.24
Prod025,Cus007,Mark004,2018-07-27,1,2380,INR,-0.18,-428.4,2808.4
Prod038,Cus007,Mark004,2018-07-27,1,1551,INR,-0.05,-77.55,1628.55
Prod102,Cus007,Mark004,2018-07-27,1,380,INR,0.02,7.6,372.4
Prod134,Cus007,Mark004,2018-07-27,1,259,INR,0,0,259
Prod135,Cus007,Mark004,2018-07-27,1,79,INR,-0.14,-11.06,90.06
Prod187,Cus007,Mark004,2018-07-27,1,769,INR,0,0,769
Prod206,Cus007,Mark004,2018-07-27,1,468,INR,0.18,84.24,383.76
Prod209,Cus007,Mark004,2018-07-27,1,671,INR,0,0,671
Prod212,Cus007,Mark004,2018-07-27,1,329,INR,0.11,36.19,292.81
Prod220,Cus007,Mark004,2018-07-27,1,236,INR,-0.14,-33.04,269.04
Prod252,Cus007,Mark004,2018-07-27,1,176,INR,0,0,176
Prod265,Cus007,Mark004,2018-07-27,1,264,INR,-0.21,-55.44,319.44
Prod269,Cus007,Mark004,2018-07-27,1,926,INR,-0.3,-277.8,1203.8
Prod274,Cus007,Mark004,2018-07-27,1,361,INR,-0.06,-21.66,382.66
Prod281,Cus007,Mark004,2018-07-27,1,74,INR,0.16,11.84,62.16
Prod295,Cus007,Mark004,2018-07-27,1,185,INR,-0.29,-53.65,238.65
Prod310,Cus007,Mark004,2018-07-27,1,1106,INR,0.33,364.98,741.02
Prod332,Cus007,Mark004,2018-07-27,1,579,INR,0.29,167.91,411.09
Prod038,Cus007,Mark004,2018-07-30,1,1245,INR,-0.03,-37.35,1282.35
Prod046,Cus007,Mark004,2018-07-30,1,1963,INR,-0.27,-530.01,2493.01
Prod129,Cus007,Mark004,2018-07-30,1,528,INR,-0.3,-158.4,686.4
Prod206,Cus007,Mark004,2018-07-30,1,782,INR,-0.08,-62.56,844.56
Prod207,Cus007,Mark004,2018-07-30,1,944,INR,-0.18,-169.92,1113.92
Prod209,Cus007,Mark004,2018-07-30,1,398,INR,0.04,15.92,382.08
Prod220,Cus007,Mark004,2018-07-30,1,472,INR,-0.06,-28.32,500.32
Prod221,Cus007,Mark004,2018-07-30,1,125,INR,-0.27,-33.75,158.75
Prod263,Cus007,Mark004,2018-07-30,1,125,INR,-0.06,-7.5,132.5
Prod265,Cus007,Mark004,2018-07-30,1,528,INR,-0.12,-63.36,591.36
Prod271,Cus007,Mark004,2018-07-30,1,532,INR,0.1,53.2,478.8
Prod274,Cus007,Mark004,2018-07-30,1,1079,INR,-0.25,-269.75,1348.75
Prod286,Cus007,Mark004,2018-07-30,1,380,INR,0.01,3.8,376.2
Prod292,Cus007,Mark004,2018-07-30,1,444,INR,0.3,133.2,310.8
Prod296,Cus007,Mark004,2018-07-30,1,282,INR,0.2,56.4,225.6
Prod304,Cus007,Mark004,2018-07-30,1,667,INR,-0.32,-213.44,880.44
Prod332,Cus007,Mark004,2018-07-30,1,1153,INR,-0.31,-357.43,1510.43
Prod294,Cus007,Mark004,2018-07-31,1,343,INR,0.36,123.48,219.52
Prod005,Cus007,Mark004,2018-08-03,1,157,INR,0.32,50.24,106.76
Prod011,Cus007,Mark004,2018-08-03,1,1593,INR,0.06,95.58,1497.42
Prod025,Cus007,Mark004,2018-08-03,1,4759,INR,0.04,190.36,4568.64
Prod046,Cus007,Mark004,2018-08-03,1,1963,INR,0.14,274.82,1688.18
Prod133,Cus007,Mark004,2018-08-03,1,630,INR,0.37,233.1,396.9
Prod134,Cus007,Mark004,2018-08-03,1,384,INR,0.17,65.28,318.72
Prod139,Cus007,Mark004,2018-08-03,1,185,INR,-0.3,-55.5,240.5
Prod159,Cus007,Mark004,2018-08-03,1,222,INR,0.15,33.3,188.7
Prod206,Cus007,Mark004,2018-08-03,1,940,INR,-0.3,-282,1222
Prod207,Cus007,Mark004,2018-08-03,1,1134,INR,-0.03,-34.02,1168.02
Prod213,Cus007,Mark004,2018-08-03,1,287,INR,0.11,31.57,255.43
Prod220,Cus007,Mark004,2018-08-03,1,236,INR,0.01,2.36,233.64
Prod252,Cus007,Mark004,2018-08-03,1,176,INR,-0.17,-29.92,205.92
Prod263,Cus007,Mark004,2018-08-03,1,375,INR,-0.23,-86.25,461.25
Prod271,Cus007,Mark004,2018-08-03,1,398,INR,-0.32,-127.36,525.36
Prod274,Cus007,Mark004,2018-08-03,1,1796,INR,-0.33,-592.68,2388.68
Prod292,Cus007,Mark004,2018-08-03,1,222,INR,-0.21,-46.62,268.62
Prod303,Cus007,Mark004,2018-08-03,1,500,INR,0.15,75,425
Prod304,Cus007,Mark004,2018-08-03,1,667,INR,-0.19,-126.73,793.73
Prod339,Cus007,Mark004,2018-08-03,1,625,INR,0.11,68.75,556.25
Prod206,Cus007,Mark004,2018-08-04,1,157,INR,0.32,50.24,106.76
Prod040,Cus007,Mark004,2018-08-04,1,1963,INR,0.03,58.89,1904.11
Prod102,Cus007,Mark004,2018-08-04,1,380,INR,0.19,72.2,307.8
Prod134,Cus007,Mark004,2018-08-04,1,130,INR,-0.01,-1.3,131.3
Prod187,Cus007,Mark004,2018-08-04,1,384,INR,0.17,65.28,318.72
Prod209,Cus007,Mark004,2018-08-04,1,398,INR,0.39,155.22,242.78
Prod212,Cus007,Mark004,2018-08-04,1,329,INR,-0.11,-36.19,365.19
Prod273,Cus007,Mark004,2018-08-04,1,389,INR,0.22,85.58,303.42
Prod294,Cus007,Mark004,2018-08-04,1,255,INR,0.35,89.25,165.75
Prod313,Cus007,Mark004,2018-08-04,1,556,INR,0.33,183.48,372.52
Prod339,Cus007,Mark004,2018-08-04,1,625,INR,-0.19,-118.75,743.75
Prod102,Cus007,Mark004,2018-08-06,1,380,INR,0.14,53.2,326.8
Prod205,Cus007,Mark004,2018-08-06,1,162,INR,0.29,46.98,115.02
Prod207,Cus007,Mark004,2018-08-06,1,190,INR,0.28,53.2,136.8
Prod218,Cus007,Mark004,2018-08-06,1,83,INR,-0.12,-9.96,92.96
Prod288,Cus007,Mark004,2018-08-06,1,176,INR,0.18,31.68,144.32
Prod292,Cus007,Mark004,2018-08-06,1,222,INR,0.18,39.96,182.04
Prod294,Cus007,Mark004,2018-08-06,1,83,INR,0.25,20.75,62.25
Prod310,Cus007,Mark004,2018-08-06,1,556,INR,0.18,100.08,455.92
Prod313,Cus007,Mark004,2018-08-06,1,556,INR,-0.09,-50.04,606.04
Prod324,Cus007,Mark004,2018-08-06,1,903,INR,-0.15,-135.45,1038.45
Prod040,Cus007,Mark004,2018-08-07,1,653,INR,0.19,124.07,528.93
Prod273,Cus007,Mark004,2018-08-07,1,148,INR,-0.25,-37,185
Prod110,Cus007,Mark004,2018-08-09,1,991,INR,-0.27,-267.57,1258.57
Prod128,Cus007,Mark004,2018-08-10,1,227,INR,0.36,81.72,145.28
Prod209,Cus007,Mark004,2018-08-10,1,931,INR,0.32,297.92,633.08
Prod281,Cus007,Mark004,2018-08-10,1,148,INR,-0.05,-7.4,155.4
Prod283,Cus007,Mark004,2018-08-10,1,79,INR,-0.18,-14.22,93.22
Prod324,Cus007,Mark004,2018-08-10,1,2704,INR,0.38,1027.52,1676.48
Prod134,Cus007,Mark004,2018-08-20,1,398,INR,-0.24,-95.52,493.52
Prod252,Cus007,Mark004,2018-08-20,1,352,INR,0.35,123.2,228.8
Prod273,Cus007,Mark004,2018-08-20,1,292,INR,0.19,55.48,236.52
Prod292,Cus007,Mark004,2018-08-20,1,222,INR,-0.04,-8.88,230.88
Prod295,Cus007,Mark004,2018-08-20,1,125,INR,-0.14,-17.5,142.5
Prod324,Cus007,Mark004,2018-08-20,1,903,INR,0.11,99.33,803.67
Prod332,Cus007,Mark004,2018-08-20,1,579,INR,-0.01,-5.79,584.79
Prod046,Cus007,Mark004,2018-08-21,1,2616,INR,-0.1,-261.6,2877.6
Prod005,Cus007,Mark004,2018-08-24,1,315,INR,0.08,25.2,289.8
Prod126,Cus007,Mark004,2018-08-24,1,185,INR,0.03,5.55,179.45
Prod208,Cus007,Mark004,2018-08-24,1,384,INR,0.13,49.92,334.08
Prod218,Cus007,Mark004,2018-08-24,1,343,INR,0.03,10.29,332.71
Prod221,Cus007,Mark004,2018-08-24,1,273,INR,0.3,81.9,191.1
Prod279,Cus007,Mark004,2018-08-24,1,556,INR,-0.07,-38.92,594.92
Prod296,Cus007,Mark004,2018-08-24,1,282,INR,0.04,11.28,270.72
Prod301,Cus007,Mark004,2018-08-24,1,222,INR,-0.01,-2.22,224.22
Prod303,Cus007,Mark004,2018-08-24,1,750,INR,-0.02,-15,765
Prod304,Cus007,Mark004,2018-08-24,1,333,INR,0.11,36.63,296.37
Prod332,Cus007,Mark004,2018-08-24,1,1153,INR,-0.28,-322.84,1475.84
Prod040,Cus007,Mark004,2018-08-29,1,1306,INR,0.09,117.54,1188.46
Prod113,Cus007,Mark004,2018-08-31,1,671,INR,-0.13,-87.23,758.23
Prod116,Cus007,Mark004,2018-08-31,1,167,INR,-0.29,-48.43,215.43
Prod209,Cus007,Mark004,2018-08-31,1,264,INR,-0.27,-71.28,335.28
Prod220,Cus007,Mark004,2018-08-31,1,204,INR,-0.27,-55.08,259.08
Prod263,Cus007,Mark004,2018-08-31,1,125,INR,-0.15,-18.75,143.75
Prod281,Cus007,Mark004,2018-08-31,1,148,INR,0.16,23.68,124.32
Prod283,Cus007,Mark004,2018-08-31,1,157,INR,0.34,53.38,103.62
Prod286,Cus007,Mark004,2018-08-31,1,69,INR,-0.27,-18.63,87.63
Prod290,Cus007,Mark004,2018-08-31,1,463,INR,-0.11,-50.93,513.93
Prod292,Cus007,Mark004,2018-08-31,1,222,INR,0,0,222
Prod295,Cus007,Mark004,2018-08-31,1,250,INR,0.18,45,205
Prod296,Cus007,Mark004,2018-08-31,1,282,INR,0.23,64.86,217.14
Prod300,Cus007,Mark004,2018-08-31,1,69,INR,0.35,24.15,44.85
Prod310,Cus007,Mark004,2018-08-31,1,1106,INR,-0.04,-44.24,1150.24
Prod313,Cus007,Mark004,2018-08-31,1,1111,INR,0.05,55.55,1055.45
Prod046,Cus007,Mark004,2018-09-03,1,653,INR,-0.02,-13.06,666.06
Prod139,Cus007,Mark004,2018-09-03,1,185,INR,-0.3,-55.5,240.5
Prod205,Cus007,Mark004,2018-09-03,1,1306,INR,-0.27,-352.62,1658.62
Prod218,Cus007,Mark004,2018-09-03,1,338,INR,-0.14,-47.32,385.32
Prod263,Cus007,Mark004,2018-09-03,1,250,INR,-0.26,-65,315
Prod304,Cus007,Mark004,2018-09-03,1,333,INR,-0.19,-63.27,396.27
Prod122,Cus007,Mark004,2018-09-05,1,116,INR,0.4,46.4,69.6
Prod219,Cus007,Mark004,2018-09-05,1,458,INR,0.07,32.06,425.94
Prod116,Cus007,Mark004,2018-09-07,1,167,INR,0.27,45.09,121.91
Prod135,Cus007,Mark004,2018-09-07,1,69,INR,-0.23,-15.87,84.87
Prod139,Cus007,Mark004,2018-09-07,1,551,INR,0.25,137.75,413.25
Prod159,Cus007,Mark004,2018-09-07,1,1338,INR,-0.27,-361.26,1699.26
Prod205,Cus007,Mark004,2018-09-07,1,1639,INR,-0.14,-229.46,1868.46
Prod214,Cus007,Mark004,2018-09-07,1,583,INR,0.14,81.62,501.38
Prod216,Cus007,Mark004,2018-09-07,1,157,INR,-0.04,-6.28,163.28
Prod218,Cus007,Mark004,2018-09-07,1,338,INR,0.2,67.6,270.4
Prod221,Cus007,Mark004,2018-09-07,1,181,INR,0.29,52.49,128.51
Prod252,Cus007,Mark004,2018-09-07,1,352,INR,-0.16,-56.32,408.32
Prod270,Cus007,Mark004,2018-09-07,1,306,INR,-0.05,-15.3,321.3
Prod273,Cus007,Mark004,2018-09-07,1,292,INR,-0.04,-11.68,303.68
Prod292,Cus007,Mark004,2018-09-07,1,884,INR,-0.17,-150.28,1034.28
Prod296,Cus007,Mark004,2018-09-07,1,282,INR,0.05,14.1,267.9
Prod313,Cus007,Mark004,2018-09-07,1,1662,INR,0.22,365.64,1296.36
Prod332,Cus007,Mark004,2018-09-07,1,1153,INR,0.24,276.72,876.28
Prod046,Cus007,Mark004,2018-09-14,1,1306,INR,0.36,470.16,835.84
Prod134,Cus007,Mark004,2018-09-14,1,403,INR,0,0,403
Prod135,Cus007,Mark004,2018-09-14,1,23,INR,0.14,3.22,19.78
Prod205,Cus007,Mark004,2018-09-14,1,1806,INR,0.15,270.9,1535.1
Prod210,Cus007,Mark004,2018-09-14,1,329,INR,0.05,16.45,312.55
Prod212,Cus007,Mark004,2018-09-14,1,819,INR,0.26,212.94,606.06
Prod214,Cus007,Mark004,2018-09-14,1,389,INR,-0.12,-46.68,435.68
Prod218,Cus007,Mark004,2018-09-14,1,597,INR,0.27,161.19,435.81
Prod273,Cus007,Mark004,2018-09-14,1,389,INR,0.15,58.35,330.65
Prod281,Cus007,Mark004,2018-09-14,1,74,INR,-0.25,-18.5,92.5
Prod292,Cus007,Mark004,2018-09-14,1,222,INR,-0.28,-62.16,284.16
Prod295,Cus007,Mark004,2018-09-14,1,185,INR,-0.31,-57.35,242.35
Prod296,Cus007,Mark004,2018-09-14,1,282,INR,0.11,31.02,250.98
Prod303,Cus007,Mark004,2018-09-14,1,1250,INR,0.4,500,750
Prod324,Cus007,Mark004,2018-09-14,1,1801,INR,0.29,522.29,1278.71
Prod339,Cus007,Mark004,2018-09-14,1,1861,INR,-0.07,-130.27,1991.27
Prod046,Cus007,Mark004,2018-09-18,1,1306,INR,-0.1,-130.6,1436.6
Prod134,Cus007,Mark004,2018-09-19,1,88,INR,0.34,29.92,58.08
Prod288,Cus007,Mark004,2018-09-19,1,106,INR,-0.16,-16.96,122.96
Prod210,Cus007,Mark004,2018-09-20,1,981,INR,0,0,981
Prod267,Cus007,Mark004,2018-09-20,1,1394,INR,0.21,292.74,1101.26
Prod005,Cus007,Mark004,2018-09-21,1,630,INR,-0.35,-220.5,850.5
Prod046,Cus007,Mark004,2018-09-21,1,653,INR,0.07,45.71,607.29
Prod113,Cus007,Mark004,2018-09-21,1,333,INR,-0.34,-113.22,446.22
Prod134,Cus007,Mark004,2018-09-21,1,403,INR,0.07,28.21,374.79
Prod139,Cus007,Mark004,2018-09-21,1,185,INR,0.04,7.4,177.6
Prod159,Cus007,Mark004,2018-09-21,1,1792,INR,-0.12,-215.04,2007.04
Prod207,Cus007,Mark004,2018-09-21,1,2458,INR,-0.08,-196.64,2654.64
Prod212,Cus007,Mark004,2018-09-21,1,162,INR,-0.18,-29.16,191.16
Prod216,Cus007,Mark004,2018-09-21,1,787,INR,-0.11,-86.57,873.57
Prod290,Cus007,Mark004,2018-09-21,1,931,INR,-0.21,-195.51,1126.51
Prod295,Cus007,Mark004,2018-09-21,1,245,INR,0.12,29.4,215.6
Prod301,Cus007,Mark004,2018-09-21,1,222,INR,0.27,59.94,162.06
Prod310,Cus007,Mark004,2018-09-21,1,1111,INR,-0.03,-33.33,1144.33
Prod110,Cus007,Mark004,2018-09-24,1,991,INR,0.2,198.2,792.8
Prod274,Cus007,Mark004,2018-09-24,1,898,INR,-0.32,-287.36,1185.36
Prod209,Cus007,Mark004,2018-09-27,1,264,INR,0.25,66,198
Prod332,Cus007,Mark004,2018-09-27,1,579,INR,-0.21,-121.59,700.59
Prod005,Cus007,Mark004,2018-09-28,1,315,INR,-0.02,-6.3,321.3
Prod134,Cus007,Mark004,2018-09-28,1,662,INR,0.17,112.54,549.46
Prod135,Cus007,Mark004,2018-09-28,1,69,INR,-0.02,-1.38,70.38
Prod139,Cus007,Mark004,2018-09-28,1,458,INR,-0.33,-151.14,609.14
Prod159,Cus007,Mark004,2018-09-28,1,671,INR,0.09,60.39,610.61
Prod207,Cus007,Mark004,2018-09-28,1,2079,INR,0.23,478.17,1600.83
Prod209,Cus007,Mark004,2018-09-28,1,796,INR,0.23,183.08,612.92
Prod212,Cus007,Mark004,2018-09-28,1,653,INR,0.04,26.12,626.88
Prod263,Cus007,Mark004,2018-09-28,1,125,INR,-0.32,-40,165
Prod283,Cus007,Mark004,2018-09-28,1,79,INR,0.12,9.48,69.52
Prod290,Cus007,Mark004,2018-09-28,1,463,INR,-0.06,-27.78,490.78
Prod295,Cus007,Mark004,2018-09-28,1,185,INR,-0.03,-5.55,190.55
Prod298,Cus007,Mark004,2018-09-28,1,417,INR,0.09,37.53,379.47
Prod301,Cus007,Mark004,2018-09-28,1,222,INR,-0.06,-13.32,235.32
Prod339,Cus007,Mark004,2018-09-28,1,1241,INR,-0.27,-335.07,1576.07
Prod025,Cus007,Mark004,2018-10-03,1,3569,INR,-0.09,-321.21,3890.21
Prod286,Cus007,Mark004,2018-10-03,1,190,INR,-0.13,-24.7,214.7
Prod332,Cus007,Mark004,2018-10-03,1,579,INR,0.23,133.17,445.83
Prod292,Cus007,Mark004,2018-10-06,1,662,INR,0.17,112.54,549.46
Prod134,Cus007,Mark004,2018-10-06,1,264,INR,0.12,31.68,232.32
Prod209,Cus007,Mark004,2018-10-06,1,662,INR,0.27,178.74,483.26
Prod212,Cus007,Mark004,2018-10-06,1,329,INR,0.34,111.86,217.14
Prod252,Cus007,Mark004,2018-10-06,1,176,INR,-0.25,-44,220
Prod270,Cus007,Mark004,2018-10-06,1,463,INR,-0.35,-162.05,625.05
Prod298,Cus007,Mark004,2018-10-06,1,417,INR,0.09,37.53,379.47
Prod313,Cus007,Mark004,2018-10-06,1,1662,INR,-0.21,-349.02,2011.02
Prod113,Cus007,Mark004,2018-10-06,1,676,INR,0.26,175.76,500.24
Prod113,Cus007,Mark004,2018-10-08,1,671,INR,-0.07,-46.97,717.97
Prod116,Cus007,Mark004,2018-10-08,1,245,INR,-0.2,-49,294
Prod126,Cus007,Mark004,2018-10-08,1,185,INR,0.39,72.15,112.85
Prod129,Cus007,Mark004,2018-10-08,1,106,INR,0.3,31.8,74.2
Prod134,Cus007,Mark004,2018-10-08,1,269,INR,0.2,53.8,215.2
Prod209,Cus007,Mark004,2018-10-08,1,931,INR,0.31,288.61,642.39
Prod212,Cus007,Mark004,2018-10-08,1,2292,INR,-0.27,-618.84,2910.84
Prod215,Cus007,Mark004,2018-10-08,1,583,INR,0.13,75.79,507.21
Prod221,Cus007,Mark004,2018-10-08,1,185,INR,0.07,12.95,172.05
Prod263,Cus007,Mark004,2018-10-08,1,125,INR,-0.03,-3.75,128.75
Prod269,Cus007,Mark004,2018-10-08,1,769,INR,-0.29,-223.01,992.01
Prod286,Cus007,Mark004,2018-10-08,1,287,INR,0.27,77.49,209.51
Prod292,Cus007,Mark004,2018-10-08,1,444,INR,0.17,75.48,368.52
Prod295,Cus007,Mark004,2018-10-08,1,125,INR,0.02,2.5,122.5
Prod332,Cus007,Mark004,2018-10-08,1,579,INR,0.38,220.02,358.98
Prod339,Cus007,Mark004,2018-10-08,1,620,INR,0.16,99.2,520.8
Prod252,Cus007,Mark004,2018-10-09,1,176,INR,0.04,7.04,168.96
Prod286,Cus007,Mark004,2018-10-09,1,287,INR,-0.24,-68.88,355.88
Prod294,Cus007,Mark004,2018-10-09,1,102,INR,0.04,4.08,97.92
Prod313,Cus007,Mark004,2018-10-09,1,556,INR,0.05,27.8,528.2
Prod304,Cus007,Mark004,2018-10-10,1,602,INR,0.06,36.12,565.88
Prod310,Cus007,Mark004,2018-10-12,1,1106,INR,-0.09,-99.54,1205.54
Prod134,Cus007,Mark004,2018-10-12,1,532,INR,-0.19,-101.08,633.08
Prod205,Cus007,Mark004,2018-10-12,1,1634,INR,-0.33,-539.22,2173.22
Prod218,Cus007,Mark004,2018-10-12,1,171,INR,0.11,18.81,152.19
Prod263,Cus007,Mark004,2018-10-12,1,250,INR,-0.27,-67.5,317.5
Prod269,Cus007,Mark004,2018-10-12,1,1083,INR,0.28,303.24,779.76
Prod271,Cus007,Mark004,2018-10-12,1,662,INR,0.11,72.82,589.18
Prod292,Cus007,Mark004,2018-10-12,1,662,INR,-0.29,-191.98,853.98
Prod295,Cus007,Mark004,2018-10-12,1,125,INR,0.36,45,80
Prod116,Cus007,Mark004,2018-10-15,1,167,INR,0.4,66.8,100.2
Prod252,Cus007,Mark004,2018-10-16,1,176,INR,0.36,63.36,112.64
Prod288,Cus007,Mark004,2018-10-16,1,218,INR,-0.32,-69.76,287.76
Prod294,Cus007,Mark004,2018-10-16,1,102,INR,-0.35,-35.7,137.7
Prod313,Cus007,Mark004,2018-10-16,1,556,INR,-0.34,-189.04,745.04
Prod011,Cus007,Mark004,2018-10-17,1,4759,INR,-0.25,-1189.75,5948.75
Prod046,Cus007,Mark004,2018-10-17,1,1306,INR,0.29,378.74,927.26
Prod329,Cus007,Mark004,2018-10-17,1,2528,INR,-0.08,-202.24,2730.24
Prod110,Cus007,Mark004,2018-10-19,1,991,INR,-0.11,-109.01,1100.01
Prod116,Cus007,Mark004,2018-10-19,1,83,INR,0.06,4.98,78.02
Prod205,Cus007,Mark004,2018-10-19,1,653,INR,0.13,84.89,568.11
Prod207,Cus007,Mark004,2018-10-19,1,2269,INR,0.09,204.21,2064.79
Prod221,Cus007,Mark004,2018-10-19,1,185,INR,0.28,51.8,133.2
Prod263,Cus007,Mark004,2018-10-19,1,125,INR,-0.05,-6.25,131.25
Prod271,Cus007,Mark004,2018-10-19,1,398,INR,0.25,99.5,298.5
Prod294,Cus007,Mark004,2018-10-19,1,310,INR,0.16,49.6,260.4
Prod329,Cus007,Mark004,2018-10-19,1,3787,INR,0.35,1325.45,2461.55
Prod113,Cus007,Mark004,2018-10-22,1,167,INR,0.11,18.37,148.63
Prod134,Cus007,Mark004,2018-10-22,1,269,INR,0.31,83.39,185.61
Prod205,Cus007,Mark004,2018-10-22,1,1144,INR,-0.23,-263.12,1407.12
Prod207,Cus007,Mark004,2018-10-22,1,190,INR,0.32,60.8,129.2
Prod218,Cus007,Mark004,2018-10-22,1,83,INR,0.1,8.3,74.7
Prod274,Cus007,Mark004,2018-10-22,1,542,INR,0.14,75.88,466.12
Prod292,Cus007,Mark004,2018-10-22,1,222,INR,0.19,42.18,179.82
Prod294,Cus007,Mark004,2018-10-22,1,102,INR,0.17,17.34,84.66
Prod295,Cus007,Mark004,2018-10-22,1,185,INR,0.4,74,111
Prod303,Cus007,Mark004,2018-10-22,1,250,INR,-0.28,-70,320
Prod292,Cus007,Mark004,2018-10-23,1,167,INR,0.08,13.36,153.64
Prod310,Cus007,Mark004,2018-10-25,1,556,INR,0.04,22.24,533.76
Prod159,Cus007,Mark004,2018-10-25,1,1792,INR,0.07,125.44,1666.56
Prod011,Cus007,Mark004,2018-10-25,1,1190,INR,0,0,1190
Prod011,Cus007,Mark004,2018-10-26,1,1190,INR,0.2,238,952
Prod116,Cus007,Mark004,2018-10-26,1,245,INR,-0.01,-2.45,247.45
Prod134,Cus007,Mark004,2018-10-26,1,796,INR,0.37,294.52,501.48
Prod206,Cus007,Mark004,2018-10-26,1,157,INR,0.32,50.24,106.76
Prod208,Cus007,Mark004,2018-10-26,1,287,INR,-0.33,-94.71,381.71
Prod213,Cus007,Mark004,2018-10-26,1,583,INR,0.02,11.66,571.34
Prod221,Cus007,Mark004,2018-10-26,1,366,INR,-0.07,-25.62,391.62
Prod263,Cus007,Mark004,2018-10-26,1,375,INR,0.16,60,315
Prod274,Cus007,Mark004,2018-10-26,1,361,INR,0.25,90.25,270.75
Prod275,Cus007,Mark004,2018-10-26,1,468,INR,0,0,468
Prod281,Cus007,Mark004,2018-10-26,1,74,INR,0.34,25.16,48.84
Prod295,Cus007,Mark004,2018-10-26,1,310,INR,-0.23,-71.3,381.3
Prod296,Cus007,Mark004,2018-10-26,1,282,INR,-0.02,-5.64,287.64
Prod298,Cus007,Mark004,2018-10-26,1,833,INR,-0.04,-33.32,866.32
Prod329,Cus007,Mark004,2018-10-26,1,1264,INR,-0.29,-366.56,1630.56
Prod332,Cus007,Mark004,2018-10-26,1,579,INR,0.06,34.74,544.26
